timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1732990621113,98,HTTP Request,200,OK,Thread Group 1-62,text,true,,521,129,75,75,http://172.23.66.36:3000/proceso_c,93,0,2
1732990621074,196,HTTP Request,200,OK,Thread Group 1-36,text,true,,507,129,83,83,http://172.23.66.36:3000/proceso_c,196,0,44
1732990621071,285,HTTP Request,200,OK,Thread Group 1-44,text,true,,507,129,92,92,http://172.23.66.36:3000/proceso_c,285,0,48
1732990621079,280,HTTP Request,200,OK,Thread Group 1-55,text,true,,507,129,91,91,http://172.23.66.36:3000/proceso_c,280,0,45
1732990621075,307,HTTP Request,200,OK,Thread Group 1-26,text,true,,507,129,94,94,http://172.23.66.36:3000/proceso_c,307,0,49
1732990621074,459,HTTP Request,200,OK,Thread Group 1-15,text,true,,507,129,111,111,http://172.23.66.36:3000/proceso_c,459,0,50
1732990621075,458,HTTP Request,200,OK,Thread Group 1-29,text,true,,507,129,111,111,http://172.23.66.36:3000/proceso_c,458,0,47
1732990621075,461,HTTP Request,200,OK,Thread Group 1-53,text,true,,507,129,110,110,http://172.23.66.36:3000/proceso_c,461,0,47
1732990621075,462,HTTP Request,200,OK,Thread Group 1-28,text,true,,507,129,109,109,http://172.23.66.36:3000/proceso_c,462,0,41
1732990621075,463,HTTP Request,200,OK,Thread Group 1-25,text,true,,521,129,109,109,http://172.23.66.36:3000/proceso_c,463,0,47
1732990621079,461,HTTP Request,200,OK,Thread Group 1-16,text,true,,535,129,108,108,http://172.23.66.36:3000/proceso_c,461,0,42
1732990621074,478,HTTP Request,200,OK,Thread Group 1-23,text,true,,507,129,107,107,http://172.23.66.36:3000/proceso_c,478,0,42
1732990621075,487,HTTP Request,200,OK,Thread Group 1-35,text,true,,507,129,108,108,http://172.23.66.36:3000/proceso_c,487,0,48
1732990621079,503,HTTP Request,200,OK,Thread Group 1-51,text,true,,507,129,108,108,http://172.23.66.36:3000/proceso_c,503,0,42
1732990621071,536,HTTP Request,200,OK,Thread Group 1-50,text,true,,507,129,112,112,http://172.23.66.36:3000/proceso_c,536,0,45
1732990621075,535,HTTP Request,200,OK,Thread Group 1-40,text,true,,549,129,111,111,http://172.23.66.36:3000/proceso_c,535,0,46
1732990621074,544,HTTP Request,200,OK,Thread Group 1-13,text,true,,521,129,111,111,http://172.23.66.36:3000/proceso_c,544,0,43
1732990621075,567,HTTP Request,200,OK,Thread Group 1-8,text,true,,507,129,114,114,http://172.23.66.36:3000/proceso_c,567,0,46
1732990621099,543,HTTP Request,200,OK,Thread Group 1-59,text,true,,507,129,114,114,http://172.23.66.36:3000/proceso_c,543,0,24
1732990621072,607,HTTP Request,200,OK,Thread Group 1-45,text,true,,507,129,117,117,http://172.23.66.36:3000/proceso_c,607,0,47
1732990621072,610,HTTP Request,200,OK,Thread Group 1-17,text,true,,507,129,116,116,http://172.23.66.36:3000/proceso_c,610,0,44
1732990621075,663,HTTP Request,200,OK,Thread Group 1-54,text,true,,507,129,122,122,http://172.23.66.36:3000/proceso_c,663,0,44
1732990621079,684,HTTP Request,200,OK,Thread Group 1-19,text,true,,521,129,124,124,http://172.23.66.36:3000/proceso_c,684,0,43
1732990621079,686,HTTP Request,200,OK,Thread Group 1-12,text,true,,535,129,123,123,http://172.23.66.36:3000/proceso_c,686,0,41
