timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1732990834113,282,HTTP Request,200,OK,Thread Group 1-22,text,true,,507,129,71,71,http://172.23.66.36:3000/proceso_c,277,0,21
1732990834139,360,HTTP Request,200,OK,Thread Group 1-41,text,true,,507,129,85,85,http://172.23.66.36:3000/proceso_c,360,0,2
1732990834118,403,HTTP Request,200,OK,Thread Group 1-31,text,true,,535,129,87,87,http://172.23.66.36:3000/proceso_c,403,0,19
1732990834131,411,HTTP Request,200,OK,Thread Group 1-40,text,true,,521,129,88,88,http://172.23.66.36:3000/proceso_c,411,0,1
1732990834107,435,HTTP Request,200,OK,Thread Group 1-8,text,true,,507,129,88,88,http://172.23.66.36:3000/proceso_c,435,0,28
1732990834110,433,HTTP Request,200,OK,Thread Group 1-34,text,true,,507,129,87,87,http://172.23.66.36:3000/proceso_c,433,0,22
1732990834096,471,HTTP Request,200,OK,Thread Group 1-7,text,true,,535,129,88,88,http://172.23.66.36:3000/proceso_c,471,0,40
1732990834107,483,HTTP Request,200,OK,Thread Group 1-28,text,true,,507,129,89,89,http://172.23.66.36:3000/proceso_c,483,0,27
1732990834114,528,HTTP Request,200,OK,Thread Group 1-14,text,true,,507,129,96,96,http://172.23.66.36:3000/proceso_c,528,0,24
1732990834104,538,HTTP Request,200,OK,Thread Group 1-4,text,true,,521,129,96,96,http://172.23.66.36:3000/proceso_c,538,0,28
1732990834123,520,HTTP Request,200,OK,Thread Group 1-10,text,true,,521,129,94,94,http://172.23.66.36:3000/proceso_c,520,0,12
1732990834112,531,HTTP Request,200,OK,Thread Group 1-23,text,true,,507,129,94,94,http://172.23.66.36:3000/proceso_c,531,0,22
1732990834117,526,HTTP Request,200,OK,Thread Group 1-25,text,true,,549,129,92,92,http://172.23.66.36:3000/proceso_c,526,0,19
1732990834118,539,HTTP Request,200,OK,Thread Group 1-30,text,true,,549,129,93,93,http://172.23.66.36:3000/proceso_c,539,0,19
1732990834116,547,HTTP Request,200,OK,Thread Group 1-20,text,true,,549,129,92,92,http://172.23.66.36:3000/proceso_c,547,0,21
1732990834109,614,HTTP Request,200,OK,Thread Group 1-35,text,true,,521,129,99,99,http://172.23.66.36:3000/proceso_c,614,0,23
1732990834120,603,HTTP Request,200,OK,Thread Group 1-37,text,true,,507,129,99,99,http://172.23.66.36:3000/proceso_c,603,0,12
1732990834119,609,HTTP Request,200,OK,Thread Group 1-24,text,true,,535,129,97,97,http://172.23.66.36:3000/proceso_c,608,0,15
1732990834288,480,HTTP Request,200,OK,Thread Group 1-60,text,true,,535,129,96,96,http://172.23.66.36:3000/proceso_c,480,0,0
