timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1732990879850,80,HTTP Request,200,OK,Thread Group 1-1,text,true,,521,129,36,36,http://172.23.66.36:3000/proceso_c,76,0,27
1732990879870,129,HTTP Request,200,OK,Thread Group 1-29,text,true,,507,129,45,45,http://172.23.66.36:3000/proceso_c,129,0,12
1732990879843,294,HTTP Request,200,OK,Thread Group 1-3,text,true,,535,129,61,61,http://172.23.66.36:3000/proceso_c,294,0,37
1732990879862,322,HTTP Request,200,OK,Thread Group 1-28,text,true,,521,129,65,65,http://172.23.66.36:3000/proceso_c,322,0,19
1732990879845,343,HTTP Request,200,OK,Thread Group 1-20,text,true,,535,129,65,65,http://172.23.66.36:3000/proceso_c,343,0,36
1732990879844,344,HTTP Request,200,OK,Thread Group 1-13,text,true,,535,129,64,64,http://172.23.66.36:3000/proceso_c,344,0,33
1732990879844,345,HTTP Request,200,OK,Thread Group 1-2,text,true,,535,129,63,63,http://172.23.66.36:3000/proceso_c,345,0,33
1732990879841,351,HTTP Request,200,OK,Thread Group 1-10,text,true,,535,129,63,63,http://172.23.66.36:3000/proceso_c,351,0,40
1732990879850,351,HTTP Request,200,OK,Thread Group 1-18,text,true,,507,129,62,62,http://172.23.66.36:3000/proceso_c,351,0,28
1732990879845,358,HTTP Request,200,OK,Thread Group 1-9,text,true,,521,129,61,61,http://172.23.66.36:3000/proceso_c,358,0,33
1732990879896,308,HTTP Request,200,OK,Thread Group 1-32,text,true,,507,129,60,60,http://172.23.66.36:3000/proceso_c,308,0,1
1732990879849,359,HTTP Request,200,OK,Thread Group 1-21,text,true,,507,129,60,60,http://172.23.66.36:3000/proceso_c,359,0,28
1732990879843,365,HTTP Request,200,OK,Thread Group 1-8,text,true,,507,129,59,59,http://172.23.66.36:3000/proceso_c,365,0,37
1732990879850,363,HTTP Request,200,OK,Thread Group 1-5,text,true,,535,129,58,58,http://172.23.66.36:3000/proceso_c,363,0,27
1732990879843,371,HTTP Request,200,OK,Thread Group 1-15,text,true,,521,129,58,58,http://172.23.66.36:3000/proceso_c,371,0,37
1732990879850,365,HTTP Request,200,OK,Thread Group 1-22,text,true,,535,129,57,57,http://172.23.66.36:3000/proceso_c,365,0,27
1732990879845,380,HTTP Request,200,OK,Thread Group 1-25,text,true,,521,129,58,58,http://172.23.66.36:3000/proceso_c,380,0,32
1732990879844,384,HTTP Request,200,OK,Thread Group 1-4,text,true,,507,129,57,57,http://172.23.66.36:3000/proceso_c,384,0,34
1732990879852,377,HTTP Request,200,OK,Thread Group 1-27,text,true,,507,129,56,56,http://172.23.66.36:3000/proceso_c,377,0,26
1732990879845,385,HTTP Request,200,OK,Thread Group 1-24,text,true,,521,129,55,55,http://172.23.66.36:3000/proceso_c,385,0,32
1732990879850,380,HTTP Request,200,OK,Thread Group 1-7,text,true,,507,129,55,55,http://172.23.66.36:3000/proceso_c,380,0,34
1732990879840,390,HTTP Request,200,OK,Thread Group 1-17,text,true,,521,129,54,54,http://172.23.66.36:3000/proceso_c,390,0,41
1732990879849,381,HTTP Request,200,OK,Thread Group 1-19,text,true,,521,129,54,54,http://172.23.66.36:3000/proceso_c,381,0,31
1732990879840,426,HTTP Request,200,OK,Thread Group 1-11,text,true,,521,129,52,52,http://172.23.66.36:3000/proceso_c,426,0,44
1732990879940,328,HTTP Request,200,OK,Thread Group 1-39,text,true,,507,129,53,53,http://172.23.66.36:3000/proceso_c,328,0,3
1732990880002,267,HTTP Request,200,OK,Thread Group 1-47,text,true,,521,129,53,53,http://172.23.66.36:3000/proceso_c,267,0,1
1732990879844,426,HTTP Request,200,OK,Thread Group 1-14,text,true,,521,129,53,53,http://172.23.66.36:3000/proceso_c,426,0,37
1732990879913,359,HTTP Request,200,OK,Thread Group 1-34,text,true,,507,129,52,52,http://172.23.66.36:3000/proceso_c,359,0,2
1732990879840,432,HTTP Request,200,OK,Thread Group 1-23,text,true,,535,129,52,52,http://172.23.66.36:3000/proceso_c,432,0,40
1732990879850,424,HTTP Request,200,OK,Thread Group 1-6,text,true,,521,129,50,50,http://172.23.66.36:3000/proceso_c,424,0,27
1732990879844,430,HTTP Request,200,OK,Thread Group 1-12,text,true,,507,129,50,50,http://172.23.66.36:3000/proceso_c,430,0,33
1732990879843,447,HTTP Request,200,OK,Thread Group 1-26,text,true,,507,129,50,50,http://172.23.66.36:3000/proceso_c,447,0,37
1732990879888,404,HTTP Request,200,OK,Thread Group 1-31,text,true,,507,129,49,49,http://172.23.66.36:3000/proceso_c,404,0,0
1732990879844,510,HTTP Request,200,OK,Thread Group 1-16,text,true,,507,129,54,54,http://172.23.66.36:3000/proceso_c,510,0,33
