timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1732990790446,199,HTTP Request,200,OK,Thread Group 1-34,text,true,,507,129,68,68,http://172.23.66.36:3000/proceso_c,192,0,30
1732990790449,241,HTTP Request,200,OK,Thread Group 1-31,text,true,,535,129,71,71,http://172.23.66.36:3000/proceso_c,241,0,25
1732990790470,223,HTTP Request,200,OK,Thread Group 1-46,text,true,,507,129,73,73,http://172.23.66.36:3000/proceso_c,223,0,5
1732990790446,220,HTTP Request,200,OK,Thread Group 1-14,text,true,,521,129,70,70,http://172.23.66.36:3000/proceso_c,220,0,27
1732990790449,318,HTTP Request,200,OK,Thread Group 1-16,text,true,,521,129,78,78,http://172.23.66.36:3000/proceso_c,318,0,25
1732990790446,445,HTTP Request,200,OK,Thread Group 1-43,text,true,,521,129,92,92,http://172.23.66.36:3000/proceso_c,445,0,28
1732990790445,482,HTTP Request,200,OK,Thread Group 1-37,text,true,,549,129,96,96,http://172.23.66.36:3000/proceso_c,482,0,28
1732990790447,485,HTTP Request,200,OK,Thread Group 1-5,text,true,,521,129,95,95,http://172.23.66.36:3000/proceso_c,484,0,30
1732990790447,498,HTTP Request,200,OK,Thread Group 1-9,text,true,,535,129,96,96,http://172.23.66.36:3000/proceso_c,498,0,32
1732990790447,505,HTTP Request,200,OK,Thread Group 1-6,text,true,,549,129,96,96,http://172.23.66.36:3000/proceso_c,505,0,32
1732990790449,504,HTTP Request,200,OK,Thread Group 1-36,text,true,,549,129,95,95,http://172.23.66.36:3000/proceso_c,504,0,24
1732990790448,506,HTTP Request,200,OK,Thread Group 1-20,text,true,,507,129,94,94,http://172.23.66.36:3000/proceso_c,506,0,33
1732990790598,405,HTTP Request,200,OK,Thread Group 1-62,text,true,,521,129,98,98,http://172.23.66.36:3000/proceso_c,405,0,1
1732990790448,567,HTTP Request,200,OK,Thread Group 1-15,text,true,,521,129,98,98,http://172.23.66.36:3000/proceso_c,567,0,26
1732990790445,573,HTTP Request,200,OK,Thread Group 1-32,text,true,,521,129,97,97,http://172.23.66.36:3000/proceso_c,573,0,31
1732990790446,577,HTTP Request,200,OK,Thread Group 1-28,text,true,,507,129,97,97,http://172.23.66.36:3000/proceso_c,577,0,30
1732990790446,580,HTTP Request,200,OK,Thread Group 1-22,text,true,,549,129,96,96,http://172.23.66.36:3000/proceso_c,580,0,27
1732990790580,447,HTTP Request,200,OK,Thread Group 1-59,text,true,,521,129,95,95,http://172.23.66.36:3000/proceso_c,447,0,0
1732990790496,567,HTTP Request,200,OK,Thread Group 1-49,text,true,,521,129,97,97,http://172.23.66.36:3000/proceso_c,567,0,1
1732990790447,617,HTTP Request,200,OK,Thread Group 1-8,text,true,,535,129,97,97,http://172.23.66.36:3000/proceso_c,617,0,30
1732990790446,618,HTTP Request,200,OK,Thread Group 1-27,text,true,,521,129,97,97,http://172.23.66.36:3000/proceso_c,618,0,30
1732990790445,620,HTTP Request,200,OK,Thread Group 1-29,text,true,,521,129,97,97,http://172.23.66.36:3000/proceso_c,620,0,28
1732990790494,573,HTTP Request,200,OK,Thread Group 1-48,text,true,,507,129,95,95,http://172.23.66.36:3000/proceso_c,573,0,1
1732990790447,622,HTTP Request,200,OK,Thread Group 1-24,text,true,,535,129,94,94,http://172.23.66.36:3000/proceso_c,622,0,28
1732990790439,630,HTTP Request,200,OK,Thread Group 1-1,text,true,,535,129,94,94,http://172.23.66.36:3000/proceso_c,630,0,38
1732990790462,607,HTTP Request,200,OK,Thread Group 1-45,text,true,,535,129,93,93,http://172.23.66.36:3000/proceso_c,607,0,13
1732990790448,632,HTTP Request,200,OK,Thread Group 1-17,text,true,,521,129,93,93,http://172.23.66.36:3000/proceso_c,632,0,33
1732990790444,661,HTTP Request,200,OK,Thread Group 1-39,text,true,,521,129,97,97,http://172.23.66.36:3000/proceso_c,661,0,38
1732990790445,663,HTTP Request,200,OK,Thread Group 1-33,text,true,,521,129,97,97,http://172.23.66.36:3000/proceso_c,663,0,31
1732990790448,676,HTTP Request,200,OK,Thread Group 1-18,text,true,,507,129,97,97,http://172.23.66.36:3000/proceso_c,676,0,33
1732990790523,604,HTTP Request,200,OK,Thread Group 1-51,text,true,,507,129,97,97,http://172.23.66.36:3000/proceso_c,604,0,0
1732990790447,684,HTTP Request,200,OK,Thread Group 1-3,text,true,,521,129,96,96,http://172.23.66.36:3000/proceso_c,684,0,30
1732990790447,685,HTTP Request,200,OK,Thread Group 1-13,text,true,,507,129,95,95,http://172.23.66.36:3000/proceso_c,685,0,31
1732990790448,686,HTTP Request,200,OK,Thread Group 1-38,text,true,,521,129,94,94,http://172.23.66.36:3000/proceso_c,686,0,33
1732990790455,695,HTTP Request,200,OK,Thread Group 1-44,text,true,,521,129,94,94,http://172.23.66.36:3000/proceso_c,695,0,26
1732990790977,177,HTTP Request,200,OK,Thread Group 1-108,text,true,,507,129,93,93,http://172.23.66.36:3000/proceso_c,177,0,1
1732990790445,748,HTTP Request,200,OK,Thread Group 1-19,text,true,,535,129,98,98,http://172.23.66.36:3000/proceso_c,748,0,28
1732990790448,745,HTTP Request,200,OK,Thread Group 1-26,text,true,,535,129,98,98,http://172.23.66.36:3000/proceso_c,745,0,32
1732990790448,750,HTTP Request,200,OK,Thread Group 1-30,text,true,,507,129,97,97,http://172.23.66.36:3000/proceso_c,750,0,33
1732990790445,754,HTTP Request,200,OK,Thread Group 1-12,text,true,,507,129,96,96,http://172.23.66.36:3000/proceso_c,753,0,34
1732990790643,558,HTTP Request,200,OK,Thread Group 1-68,text,true,,507,129,95,95,http://172.23.66.36:3000/proceso_c,558,0,0
1732990790574,659,HTTP Request,200,OK,Thread Group 1-58,text,true,,521,129,97,97,http://172.23.66.36:3000/proceso_c,659,0,1
1732990790547,688,HTTP Request,200,OK,Thread Group 1-55,text,true,,507,129,97,97,http://172.23.66.36:3000/proceso_c,688,0,1
1732990790448,795,HTTP Request,200,OK,Thread Group 1-23,text,true,,521,129,96,96,http://172.23.66.36:3000/proceso_c,795,0,31
