timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1732990547912,68,HTTP Request,200,OK,Thread Group 1-4,text,true,,507,129,57,57,http://172.23.66.36:3000/proceso_c,64,0,2
1732990547915,66,HTTP Request,200,OK,Thread Group 1-16,text,true,,507,129,57,57,http://172.23.66.36:3000/proceso_c,62,0,4
1732990547919,81,HTTP Request,200,OK,Thread Group 1-44,text,true,,507,129,58,58,http://172.23.66.36:3000/proceso_c,81,0,2
1732990547912,87,HTTP Request,200,OK,Thread Group 1-13,text,true,,507,129,58,58,http://172.23.66.36:3000/proceso_c,87,0,10
1732990547919,92,HTTP Request,200,OK,Thread Group 1-43,text,true,,507,129,57,57,http://172.23.66.36:3000/proceso_c,92,0,2
1732990547879,199,HTTP Request,200,OK,Thread Group 1-25,text,true,,507,129,62,62,http://172.23.66.36:3000/proceso_c,199,0,19
1732990547879,401,HTTP Request,200,OK,Thread Group 1-26,text,true,,521,129,82,82,http://172.23.66.36:3000/proceso_c,401,0,20
1732990547878,481,HTTP Request,200,OK,Thread Group 1-36,text,true,,507,129,87,87,http://172.23.66.36:3000/proceso_c,481,0,21
1732990547879,578,HTTP Request,200,OK,Thread Group 1-32,text,true,,507,129,95,95,http://172.23.66.36:3000/proceso_c,578,0,19
1732990547878,629,HTTP Request,200,OK,Thread Group 1-35,text,true,,507,129,99,99,http://172.23.66.36:3000/proceso_c,629,0,21
1732990547941,584,HTTP Request,200,OK,Thread Group 1-53,text,true,,521,129,100,100,http://172.23.66.36:3000/proceso_c,584,0,1
1732990547922,614,HTTP Request,200,OK,Thread Group 1-20,text,true,,507,129,100,100,http://172.23.66.36:3000/proceso_c,614,0,1
1732990547902,675,HTTP Request,200,OK,Thread Group 1-31,text,true,,549,129,105,105,http://172.23.66.36:3000/proceso_c,675,0,0
1732990547989,593,HTTP Request,200,OK,Thread Group 1-58,text,true,,521,129,105,105,http://172.23.66.36:3000/proceso_c,593,0,1
1732990547918,665,HTTP Request,200,OK,Thread Group 1-23,text,true,,507,129,104,104,http://172.23.66.36:3000/proceso_c,665,0,0
1732990547922,678,HTTP Request,200,OK,Thread Group 1-51,text,true,,507,129,107,107,http://172.23.66.36:3000/proceso_c,678,0,1
1732990547901,698,HTTP Request,200,OK,Thread Group 1-2,text,true,,549,129,106,106,http://172.23.66.36:3000/proceso_c,698,0,15
1732990547904,724,HTTP Request,200,OK,Thread Group 1-49,text,true,,521,129,108,108,http://172.23.66.36:3000/proceso_c,724,0,1
1732990547999,657,HTTP Request,200,OK,Thread Group 1-59,text,true,,549,129,107,107,http://172.23.66.36:3000/proceso_c,657,0,1
1732990547951,706,HTTP Request,200,OK,Thread Group 1-54,text,true,,535,129,107,107,http://172.23.66.36:3000/proceso_c,706,0,1
1732990548027,633,HTTP Request,200,OK,Thread Group 1-62,text,true,,549,129,108,108,http://172.23.66.36:3000/proceso_c,633,0,1
1732990547871,790,HTTP Request,200,OK,Thread Group 1-21,text,true,,549,129,108,108,http://172.23.66.36:3000/proceso_c,790,0,28
1732990547921,741,HTTP Request,200,OK,Thread Group 1-22,text,true,,549,129,108,108,http://172.23.66.36:3000/proceso_c,741,0,0
1732990547907,756,HTTP Request,200,OK,Thread Group 1-6,text,true,,507,129,108,108,http://172.23.66.36:3000/proceso_c,756,0,9
1732990547909,760,HTTP Request,200,OK,Thread Group 1-24,text,true,,549,129,107,107,http://172.23.66.36:3000/proceso_c,760,0,0
1732990547918,752,HTTP Request,200,OK,Thread Group 1-45,text,true,,521,129,106,106,http://172.23.66.36:3000/proceso_c,752,0,5
